event_id,areaperil_id,intensity_bin_id,probability
147,78,9,1.0
147,80,8,1.0
147,102,8,1.0
147,104,7,1.0
147,110,6,1.0
147,112,5,1.0
147,198,5,1.0
147,200,4,1.0
147,82,12,1.0
147,84,11,1.0
147,90,10,1.0
147,92,9,1.0
147,114,8,1.0
147,116,7,1.0
147,122,6,1.0
147,124,5,1.0
147,210,5,1.0
147,212,4,1.0
147,86,12,1.0
147,88,11,1.0
147,94,10,1.0
147,96,9,1.0
147,118,8,1.0
147,120,7,1.0
147,126,6,1.0
147,128,5,1.0
147,214,5,1.0
147,216,4,1.0
147,258,11,1.0
147,260,10,1.0
147,266,9,1.0
147,268,8,1.0
147,290,7,1.0
147,292,7,1.0
147,298,6,1.0
147,300,5,1.0
147,386,5,1.0
147,388,4,1.0
147,262,12,1.0
147,264,10,1.0
147,270,9,1.0
147,272,8,1.0
147,294,7,1.0
147,296,6,1.0
147,302,6,1.0
147,304,5,1.0
147,390,4,1.0
147,392,4,1.0
147,3,41,1.0
147,9,40,1.0
147,27,39,1.0
147,33,38,1.0
147,99,37,1.0
147,81,36,1.0
147,123,35,1.0
147,129,34,1.0
147,387,34,1.0
147,393,33,1.0
148,2,1,1.0
148,4,1,1.0
148,6,2,1.0
148,8,2,1.0
148,14,1,1.0
148,16,1,1.0
148,18,2,1.0
148,20,2,1.0
148,26,2,1.0
148,28,2,1.0
148,50,1,1.0
148,52,1,1.0
148,58,1,1.0
148,60,1,1.0
148,146,1,1.0
148,22,3,1.0
148,24,3,1.0
148,30,2,1.0
148,32,2,1.0
148,54,2,1.0
148,56,2,1.0
148,62,2,1.0
148,64,2,1.0
148,150,2,1.0
148,152,1,1.0
148,66,4,1.0
148,68,3,1.0
148,74,3,1.0
148,76,3,1.0
148,98,3,1.0
148,100,3,1.0
148,106,3,1.0
148,108,2,1.0
148,194,2,1.0
148,196,2,1.0
148,70,4,1.0
148,72,4,1.0
148,78,4,1.0
148,80,3,1.0
148,102,3,1.0
148,104,3,1.0
148,110,3,1.0
148,112,3,1.0
148,198,3,1.0
148,200,3,1.0
148,82,5,1.0
148,84,5,1.0
148,90,4,1.0
148,92,4,1.0
148,114,4,1.0
148,116,4,1.0
148,122,4,1.0
148,124,4,1.0
148,210,4,1.0
148,212,3,1.0
148,86,6,1.0
148,88,6,1.0
148,94,5,1.0
148,96,5,1.0
148,118,5,1.0
148,120,5,1.0
148,126,5,1.0
148,128,5,1.0
148,214,4,1.0
148,216,4,1.0
148,258,6,1.0
148,260,7,1.0
148,266,6,1.0
148,268,6,1.0
148,290,6,1.0
148,292,5,1.0
148,298,6,1.0
148,300,5,1.0
148,386,5,1.0
148,388,5,1.0
148,262,6,1.0
148,264,6,1.0
148,270,6,1.0
148,272,6,1.0
148,294,6,1.0
148,296,6,1.0
148,302,7,1.0
148,304,6,1.0
148,390,6,1.0
148,392,6,1.0
148,3,30,1.0
148,9,31,1.0
148,27,31,1.0
148,33,31,1.0
148,99,32,1.0
148,81,32,1.0
148,123,33,1.0
148,129,34,1.0
148,387,34,1.0
148,393,35,1.0
149,132,1,1.0
149,48,1,1.0
149,134,1,1.0
149,136,1,1.0
149,58,1,1.0
149,60,1,1.0
149,146,2,1.0
149,148,2,1.0
149,56,1,1.0
149,62,1,1.0
149,64,2,1.0
149,150,2,1.0
149,152,2,1.0
149,74,1,1.0
149,76,1,1.0
149,98,1,1.0
149,100,1,1.0
149,106,2,1.0
149,108,2,1.0
149,194,2,1.0
149,196,3,1.0
149,70,1,1.0
149,72,1,1.0
149,78,1,1.0
149,80,2,1.0
149,102,2,1.0
149,104,2,1.0
149,110,2,1.0
149,112,2,1.0
149,198,3,1.0
149,200,3,1.0
149,82,2,1.0
149,84,2,1.0
149,90,2,1.0
149,92,2,1.0
149,114,2,1.0
149,116,2,1.0
149,122,2,1.0
149,124,3,1.0
149,210,3,1.0
149,212,3,1.0
149,86,2,1.0
149,88,2,1.0
149,94,2,1.0
149,96,2,1.0
149,118,3,1.0
149,120,3,1.0
149,126,3,1.0
149,128,3,1.0
149,214,3,1.0
149,216,4,1.0
149,258,2,1.0
149,260,3,1.0
149,266,3,1.0
149,268,3,1.0
149,290,3,1.0
149,292,3,1.0
149,298,3,1.0
149,300,4,1.0
149,386,4,1.0
149,388,4,1.0
149,262,3,1.0
149,264,3,1.0
149,270,3,1.0
149,272,3,1.0
149,294,4,1.0
149,296,4,1.0
149,302,4,1.0
149,304,4,1.0
149,390,4,1.0
149,392,5,1.0
149,99,30,1.0
149,81,31,1.0
149,123,31,1.0
149,129,32,1.0
149,387,33,1.0
149,393,34,1.0
151,132,1,1.0
161,2,6,1.0
161,4,5,1.0
161,10,5,1.0
161,12,4,1.0
161,34,4,1.0
161,36,3,1.0
161,42,3,1.0
161,44,3,1.0
161,130,3,1.0
161,132,2,1.0
161,6,5,1.0
161,8,5,1.0
161,14,4,1.0
161,16,4,1.0
161,38,3,1.0
161,40,3,1.0
161,46,3,1.0
161,48,2,1.0
161,134,2,1.0
161,136,2,1.0
161,18,5,1.0
161,20,4,1.0
161,26,4,1.0
161,28,3,1.0
161,50,3,1.0
161,52,3,1.0
161,58,2,1.0
161,60,2,1.0
161,146,2,1.0
161,148,2,1.0
161,22,4,1.0
161,24,4,1.0
161,30,4,1.0
161,32,3,1.0
161,54,3,1.0
161,56,2,1.0
161,62,2,1.0
161,64,2,1.0
161,150,1,1.0
161,152,1,1.0
161,66,4,1.0
161,68,4,1.0
161,74,3,1.0
161,76,3,1.0
161,98,2,1.0
161,100,2,1.0
161,106,2,1.0
161,108,1,1.0
161,194,1,1.0
161,70,3,1.0
161,72,3,1.0
161,78,3,1.0
161,80,2,1.0
161,102,2,1.0
161,104,2,1.0
161,110,1,1.0
161,112,1,1.0
161,82,3,1.0
161,84,3,1.0
161,90,2,1.0
161,92,2,1.0
161,114,2,1.0
161,116,2,1.0
161,122,1,1.0
161,86,3,1.0
161,88,2,1.0
161,94,2,1.0
161,96,2,1.0
161,118,2,1.0
161,120,1,1.0
161,258,2,1.0
161,260,2,1.0
161,266,2,1.0
161,268,1,1.0
161,290,1,1.0
161,262,2,1.0
161,264,2,1.0
161,270,1,1.0
161,272,1,1.0
161,3,35,1.0
161,9,34,1.0
161,27,33,1.0
161,33,32,1.0
161,99,31,1.0
161,81,31,1.0
161,123,30,1.0
162,2,3,1.0
162,4,3,1.0
162,10,4,1.0
162,12,4,1.0
162,34,4,1.0
162,36,5,1.0
162,42,5,1.0
162,44,5,1.0
162,130,5,1.0
162,132,6,1.0
162,6,3,1.0
162,8,4,1.0
162,14,4,1.0
162,16,4,1.0
162,38,5,1.0
162,40,5,1.0
162,46,5,1.0
162,48,6,1.0
162,134,6,1.0
162,136,6,1.0
162,18,3,1.0
162,20,4,1.0
162,26,4,1.0
162,28,5,1.0
162,50,5,1.0
162,52,6,1.0
162,58,6,1.0
162,60,6,1.0
162,146,7,1.0
162,148,7,1.0
162,22,4,1.0
162,24,4,1.0
162,30,5,1.0
162,32,5,1.0
162,54,6,1.0
162,56,6,1.0
162,62,7,1.0
162,64,7,1.0
162,150,7,1.0
162,152,8,1.0
162,66,4,1.0
162,68,5,1.0
162,74,5,1.0
162,76,6,1.0
162,98,6,1.0
162,100,7,1.0
162,106,8,1.0
162,108,8,1.0
162,194,8,1.0
162,196,8,1.0
162,70,5,1.0
162,72,5,1.0
162,78,5,1.0
162,80,6,1.0
162,102,7,1.0
162,104,8,1.0
162,110,8,1.0
162,112,9,1.0
162,198,9,1.0
162,200,10,1.0
162,82,5,1.0
162,84,6,1.0
162,90,6,1.0
162,92,7,1.0
162,114,7,1.0
162,116,8,1.0
162,122,9,1.0
162,124,10,1.0
162,210,10,1.0
162,212,11,1.0
162,86,6,1.0
162,88,6,1.0
162,94,7,1.0
162,96,7,1.0
162,118,8,1.0
162,120,8,1.0
162,126,9,1.0
162,128,10,1.0
162,214,11,1.0
162,216,12,1.0
162,258,6,1.0
162,260,7,1.0
162,266,7,1.0
162,268,8,1.0
162,290,9,1.0
162,292,9,1.0
162,298,10,1.0
162,300,11,1.0
162,386,12,1.0
162,388,13,1.0
162,262,7,1.0
162,264,8,1.0
162,270,8,1.0
162,272,9,1.0
162,294,9,1.0
162,296,10,1.0
162,302,11,1.0
162,304,11,1.0
162,390,12,1.0
162,392,12,1.0
162,3,32,1.0
162,9,33,1.0
162,27,33,1.0
162,33,34,1.0
162,99,35,1.0
162,81,37,1.0
162,123,38,1.0
162,129,39,1.0
162,387,41,1.0
162,393,41,1.0
164,2,3,1.0
164,4,3,1.0
164,10,2,1.0
164,12,2,1.0
164,34,2,1.0
164,36,2,1.0
164,42,1,1.0
164,6,4,1.0
164,8,3,1.0
164,14,3,1.0
164,16,3,1.0
164,38,2,1.0
164,40,2,1.0
164,46,1,1.0
164,48,1,1.0
164,18,4,1.0
164,20,4,1.0
164,26,4,1.0
164,28,3,1.0
164,50,3,1.0
164,52,2,1.0
164,58,2,1.0
164,60,1,1.0
164,146,1,1.0
164,148,1,1.0
164,22,5,1.0
164,24,5,1.0
164,30,4,1.0
164,32,4,1.0
164,54,3,1.0
164,56,3,1.0
164,62,2,1.0
164,64,2,1.0
164,150,2,1.0
164,152,1,1.0
164,66,6,1.0
164,68,5,1.0
164,74,5,1.0
164,76,4,1.0
164,98,3,1.0
164,100,3,1.0
164,106,3,1.0
164,108,2,1.0
164,194,2,1.0
164,196,2,1.0
164,70,6,1.0
164,72,6,1.0
164,78,5,1.0
164,80,4,1.0
164,102,4,1.0
164,104,4,1.0
164,110,3,1.0
164,112,3,1.0
164,198,3,1.0
164,200,2,1.0
164,82,7,1.0
164,84,6,1.0
164,90,5,1.0
164,92,5,1.0
164,114,5,1.0
164,116,4,1.0
164,122,4,1.0
164,124,4,1.0
164,210,3,1.0
164,212,3,1.0
164,86,7,1.0
164,88,6,1.0
164,94,6,1.0
164,96,6,1.0
164,118,5,1.0
164,120,5,1.0
164,126,5,1.0
164,128,4,1.0
164,214,4,1.0
164,216,4,1.0
164,258,7,1.0
164,260,7,1.0
164,266,7,1.0
164,268,7,1.0
164,290,6,1.0
164,292,5,1.0
164,298,5,1.0
164,300,5,1.0
164,386,4,1.0
164,388,4,1.0
164,262,7,1.0
164,264,8,1.0
164,270,8,1.0
164,272,7,1.0
164,294,6,1.0
164,296,6,1.0
164,302,6,1.0
164,304,6,1.0
164,390,5,1.0
164,392,5,1.0
164,3,32,1.0
164,9,32,1.0
164,27,33,1.0
164,33,33,1.0
164,99,32,1.0
164,81,33,1.0
164,123,33,1.0
164,129,33,1.0
164,387,33,1.0
164,393,34,1.0
166,34,1,1.0
166,36,1,1.0
166,16,1,1.0
166,38,2,1.0
166,40,2,1.0
166,46,1,1.0
166,28,1,1.0
166,50,2,1.0
166,52,2,1.0
166,58,1,1.0
166,60,1,1.0
166,54,1,1.0
166,56,1,1.0
166,62,2,1.0
166,64,2,1.0
166,150,1,1.0
166,98,1,1.0
166,100,2,1.0
166,106,2,1.0
166,108,2,1.0
166,194,2,1.0
166,196,1,1.0
166,102,1,1.0
166,104,2,1.0
166,110,2,1.0
166,112,2,1.0
166,198,2,1.0
166,200,1,1.0
166,116,1,1.0
166,122,2,1.0
166,124,2,1.0
166,210,2,1.0
166,212,2,1.0
166,126,1,1.0
166,128,2,1.0
166,214,3,1.0
166,216,3,1.0
166,298,1,1.0
166,300,2,1.0
166,386,3,1.0
166,388,3,1.0
166,302,1,1.0
166,304,2,1.0
166,390,2,1.0
166,392,2,1.0
166,99,30,1.0
166,81,31,1.0
166,123,31,1.0
166,129,31,1.0
166,387,32,1.0
166,393,31,1.0
168,2,4,1.0
168,4,5,1.0
168,10,5,1.0
168,12,6,1.0
168,34,6,1.0
168,36,7,1.0
168,42,7,1.0
168,44,8,1.0
168,130,9,1.0
168,132,9,1.0
168,6,5,1.0
168,8,5,1.0
168,14,6,1.0
168,16,6,1.0
168,38,7,1.0
168,40,7,1.0
168,46,8,1.0
168,48,9,1.0
168,134,9,1.0
168,136,10,1.0
168,18,5,1.0
168,20,6,1.0
168,26,6,1.0
168,28,7,1.0
168,50,7,1.0
168,52,8,1.0
168,58,9,1.0
168,60,10,1.0
168,146,11,1.0
168,148,11,1.0
168,22,6,1.0
168,24,6,1.0
168,30,7,1.0
168,32,7,1.0
168,54,8,1.0
168,56,9,1.0
168,62,9,1.0
168,64,10,1.0
168,150,11,1.0
168,152,12,1.0
168,66,6,1.0
168,68,7,1.0
168,74,7,1.0
168,76,8,1.0
168,98,9,1.0
168,100,9,1.0
168,106,10,1.0
168,108,11,1.0
168,194,11,1.0
168,196,11,1.0
168,70,7,1.0
168,72,7,1.0
168,78,8,1.0
168,80,9,1.0
168,102,10,1.0
168,104,10,1.0
168,110,11,1.0
168,112,12,1.0
168,198,12,1.0
168,200,10,1.0
168,82,7,1.0
168,84,8,1.0
168,90,9,1.0
168,92,9,1.0
168,114,10,1.0
168,116,11,1.0
168,122,12,1.0
168,124,11,1.0
168,210,11,1.0
168,212,10,1.0
168,86,8,1.0
168,88,9,1.0
168,94,9,1.0
168,96,10,1.0
168,118,11,1.0
168,120,12,1.0
168,126,13,1.0
168,128,12,1.0
168,214,11,1.0
168,216,10,1.0
168,258,9,1.0
168,260,9,1.0
168,266,10,1.0
168,268,11,1.0
168,290,12,1.0
168,292,12,1.0
168,298,12,1.0
168,300,12,1.0
168,386,11,1.0
168,388,9,1.0
168,262,9,1.0
168,264,10,1.0
168,270,11,1.0
168,272,12,1.0
168,294,13,1.0
168,296,13,1.0
168,302,12,1.0
168,304,11,1.0
168,390,10,1.0
168,392,9,1.0
168,3,33,1.0
168,9,34,1.0
168,27,35,1.0
168,33,36,1.0
168,99,38,1.0
168,81,39,1.0
168,123,41,1.0
168,129,41,1.0
168,387,40,1.0
168,393,38,1.0
175,34,1,1.0
175,36,1,1.0
175,42,2,1.0
175,44,2,1.0
175,130,2,1.0
175,132,2,1.0
175,14,1,1.0
175,16,1,1.0
175,38,2,1.0
175,40,2,1.0
175,46,2,1.0
175,48,3,1.0
175,134,3,1.0
175,136,3,1.0
175,18,1,1.0
175,20,1,1.0
175,26,2,1.0
175,28,2,1.0
175,50,2,1.0
175,52,3,1.0
175,58,3,1.0
175,60,3,1.0
175,146,4,1.0
175,148,3,1.0
175,22,2,1.0
175,24,2,1.0
175,30,2,1.0
175,32,3,1.0
175,54,3,1.0
175,56,3,1.0
175,62,4,1.0
175,64,4,1.0
175,150,4,1.0
175,152,4,1.0
175,66,2,1.0
175,68,3,1.0
175,74,3,1.0
175,76,3,1.0
175,98,4,1.0
175,100,4,1.0
175,106,5,1.0
175,108,5,1.0
175,194,5,1.0
175,196,5,1.0
175,70,3,1.0
175,72,3,1.0
175,78,4,1.0
175,80,4,1.0
175,102,4,1.0
175,104,5,1.0
175,110,5,1.0
175,112,6,1.0
175,198,5,1.0
175,200,5,1.0
175,82,3,1.0
175,84,4,1.0
175,90,4,1.0
175,92,5,1.0
175,114,5,1.0
175,116,5,1.0
175,122,5,1.0
175,124,5,1.0
175,210,4,1.0
175,212,4,1.0
175,86,4,1.0
175,88,4,1.0
175,94,5,1.0
175,96,5,1.0
175,118,5,1.0
175,120,5,1.0
175,126,4,1.0
175,128,4,1.0
175,214,4,1.0
175,216,4,1.0
175,258,4,1.0
175,260,4,1.0
175,266,5,1.0
175,268,4,1.0
175,290,4,1.0
175,292,4,1.0
175,298,4,1.0
175,300,3,1.0
175,386,3,1.0
175,388,3,1.0
175,262,4,1.0
175,264,4,1.0
175,270,4,1.0
175,272,4,1.0
175,294,4,1.0
175,296,3,1.0
175,302,3,1.0
175,304,3,1.0
175,390,2,1.0
175,392,2,1.0
175,27,31,1.0
175,33,32,1.0
175,99,33,1.0
175,81,34,1.0
175,123,34,1.0
175,129,33,1.0
175,387,32,1.0
175,393,31,1.0
177,2,9,1.0
177,4,10,1.0
177,10,11,1.0
177,12,12,1.0
177,34,13,1.0
177,36,14,1.0
177,42,14,1.0
177,44,14,1.0
177,130,14,1.0
177,132,14,1.0
177,6,9,1.0
177,8,10,1.0
177,14,11,1.0
177,16,13,1.0
177,38,14,1.0
177,40,15,1.0
177,46,15,1.0
177,48,14,1.0
177,134,13,1.0
177,136,12,1.0
177,18,10,1.0
177,20,11,1.0
177,26,12,1.0
177,28,13,1.0
177,50,14,1.0
177,52,15,1.0
177,58,16,1.0
177,60,14,1.0
177,146,13,1.0
177,148,12,1.0
177,22,11,1.0
177,24,12,1.0
177,30,13,1.0
177,32,13,1.0
177,54,13,1.0
177,56,14,1.0
177,62,14,1.0
177,64,14,1.0
177,150,12,1.0
177,152,11,1.0
177,66,11,1.0
177,68,12,1.0
177,74,13,1.0
177,76,15,1.0
177,98,14,1.0
177,100,13,1.0
177,106,13,1.0
177,108,13,1.0
177,194,12,1.0
177,196,11,1.0
177,70,12,1.0
177,72,12,1.0
177,78,13,1.0
177,80,14,1.0
177,102,14,1.0
177,104,13,1.0
177,110,12,1.0
177,112,11,1.0
177,198,11,1.0
177,200,10,1.0
177,82,13,1.0
177,84,14,1.0
177,90,13,1.0
177,92,13,1.0
177,114,13,1.0
177,116,12,1.0
177,122,11,1.0
177,124,10,1.0
177,210,10,1.0
177,212,9,1.0
177,86,13,1.0
177,88,15,1.0
177,94,14,1.0
177,96,12,1.0
177,118,11,1.0
177,120,11,1.0
177,126,10,1.0
177,128,9,1.0
177,214,9,1.0
177,216,9,1.0
177,258,13,1.0
177,260,13,1.0
177,266,13,1.0
177,268,12,1.0
177,290,11,1.0
177,292,10,1.0
177,298,9,1.0
177,300,9,1.0
177,386,8,1.0
177,388,8,1.0
177,262,14,1.0
177,264,13,1.0
177,270,12,1.0
177,272,11,1.0
177,294,10,1.0
177,296,9,1.0
177,302,9,1.0
177,304,8,1.0
177,390,8,1.0
177,392,7,1.0
177,3,38,1.0
177,9,39,1.0
177,27,41,1.0
177,33,42,1.0
177,99,43,1.0
177,81,42,1.0
177,123,40,1.0
177,129,38,1.0
177,387,37,1.0
177,393,36,1.0
178,2,11,1.0
178,4,11,1.0
178,10,12,1.0
178,12,12,1.0
178,34,12,1.0
178,36,12,1.0
178,42,13,1.0
178,44,13,1.0
178,130,12,1.0
178,132,13,1.0
178,6,11,1.0
178,8,11,1.0
178,14,11,1.0
178,16,11,1.0
178,38,11,1.0
178,40,12,1.0
178,46,12,1.0
178,48,12,1.0
178,134,12,1.0
178,136,12,1.0
178,18,10,1.0
178,20,10,1.0
178,26,10,1.0
178,28,10,1.0
178,50,11,1.0
178,52,11,1.0
178,58,11,1.0
178,60,11,1.0
178,146,11,1.0
178,148,11,1.0
178,22,9,1.0
178,24,9,1.0
178,30,9,1.0
178,32,10,1.0
178,54,10,1.0
178,56,10,1.0
178,62,10,1.0
178,64,10,1.0
178,150,10,1.0
178,152,10,1.0
178,66,8,1.0
178,68,8,1.0
178,74,9,1.0
178,76,9,1.0
178,98,9,1.0
178,100,9,1.0
178,106,9,1.0
178,108,9,1.0
178,194,9,1.0
178,196,9,1.0
178,70,8,1.0
178,72,8,1.0
178,78,8,1.0
178,80,8,1.0
178,102,8,1.0
178,104,9,1.0
178,110,9,1.0
178,112,9,1.0
178,198,9,1.0
178,200,9,1.0
178,82,7,1.0
178,84,7,1.0
178,90,8,1.0
178,92,8,1.0
178,114,8,1.0
178,116,8,1.0
178,122,8,1.0
178,124,8,1.0
178,210,8,1.0
178,212,8,1.0
178,86,7,1.0
178,88,7,1.0
178,94,7,1.0
178,96,7,1.0
178,118,7,1.0
178,120,7,1.0
178,126,7,1.0
178,128,7,1.0
178,214,7,1.0
178,216,8,1.0
178,258,6,1.0
178,260,6,1.0
178,266,6,1.0
178,268,7,1.0
178,290,7,1.0
178,292,7,1.0
178,298,7,1.0
178,300,7,1.0
178,386,7,1.0
178,388,7,1.0
178,262,6,1.0
178,264,6,1.0
178,270,6,1.0
178,272,6,1.0
178,294,6,1.0
178,296,6,1.0
178,302,6,1.0
178,304,6,1.0
178,390,6,1.0
178,392,6,1.0
178,3,40,1.0
178,9,40,1.0
178,27,39,1.0
178,33,39,1.0
178,99,38,1.0
178,81,38,1.0
178,123,37,1.0
178,129,36,1.0
178,387,36,1.0
178,393,35,1.0
180,294,1,1.0
180,296,1,1.0
180,302,1,1.0
180,304,1,1.0
180,390,1,1.0
180,392,1,1.0
180,393,30,1.0
183,6,1,1.0
183,8,1,1.0
183,18,2,1.0
183,20,1,1.0
183,26,1,1.0
183,28,1,1.0
183,50,1,1.0
183,52,1,1.0
183,22,2,1.0
183,24,2,1.0
183,30,2,1.0
183,32,2,1.0
183,54,2,1.0
183,56,1,1.0
183,62,1,1.0
183,64,1,1.0
183,66,2,1.0
183,68,2,1.0
183,74,2,1.0
183,76,2,1.0
183,98,2,1.0
183,100,2,1.0
183,106,2,1.0
183,108,1,1.0
183,194,1,1.0
183,70,3,1.0
183,72,3,1.0
183,78,3,1.0
183,80,3,1.0
183,102,2,1.0
183,104,2,1.0
183,110,2,1.0
183,112,2,1.0
183,198,2,1.0
183,200,1,1.0
183,82,3,1.0
183,84,3,1.0
183,90,3,1.0
183,92,3,1.0
183,114,3,1.0
183,116,3,1.0
183,122,2,1.0
183,124,2,1.0
183,210,2,1.0
183,212,2,1.0
183,86,4,1.0
183,88,4,1.0
183,94,4,1.0
183,96,4,1.0
183,118,3,1.0
183,120,3,1.0
183,126,3,1.0
183,128,3,1.0
183,214,2,1.0
183,216,2,1.0
183,258,5,1.0
183,260,4,1.0
183,266,4,1.0
183,268,4,1.0
183,290,4,1.0
183,292,4,1.0
183,298,3,1.0
183,300,3,1.0
183,386,3,1.0
183,388,2,1.0
183,262,5,1.0
183,264,5,1.0
183,270,5,1.0
183,272,5,1.0
183,294,4,1.0
183,296,4,1.0
183,302,4,1.0
183,304,3,1.0
183,390,3,1.0
183,392,3,1.0
183,9,30,1.0
183,27,30,1.0
183,33,31,1.0
183,99,31,1.0
183,81,31,1.0
183,123,31,1.0
183,129,32,1.0
183,387,32,1.0
183,393,32,1.0
187,42,1,1.0
187,44,1,1.0
187,130,2,1.0
187,132,2,1.0
187,46,1,1.0
187,48,2,1.0
187,134,2,1.0
187,136,3,1.0
187,50,1,1.0
187,52,1,1.0
187,58,2,1.0
187,60,2,1.0
187,146,3,1.0
187,148,3,1.0
187,32,1,1.0
187,54,1,1.0
187,56,2,1.0
187,62,2,1.0
187,64,3,1.0
187,150,3,1.0
187,152,4,1.0
187,68,1,1.0
187,74,1,1.0
187,76,2,1.0
187,98,2,1.0
187,100,2,1.0
187,106,3,1.0
187,108,3,1.0
187,194,4,1.0
187,196,4,1.0
187,70,1,1.0
187,72,2,1.0
187,78,2,1.0
187,80,2,1.0
187,102,2,1.0
187,104,3,1.0
187,110,3,1.0
187,112,4,1.0
187,198,4,1.0
187,200,5,1.0
187,82,2,1.0
187,84,2,1.0
187,90,2,1.0
187,92,3,1.0
187,114,3,1.0
187,116,3,1.0
187,122,4,1.0
187,124,4,1.0
187,210,5,1.0
187,212,6,1.0
187,86,2,1.0
187,88,2,1.0
187,94,3,1.0
187,96,3,1.0
187,118,4,1.0
187,120,4,1.0
187,126,5,1.0
187,128,5,1.0
187,214,5,1.0
187,216,6,1.0
187,258,2,1.0
187,260,3,1.0
187,266,3,1.0
187,268,4,1.0
187,290,5,1.0
187,292,5,1.0
187,298,5,1.0
187,300,6,1.0
187,386,6,1.0
187,388,6,1.0
187,262,3,1.0
187,264,3,1.0
187,270,4,1.0
187,272,4,1.0
187,294,5,1.0
187,296,6,1.0
187,302,5,1.0
187,304,6,1.0
187,390,5,1.0
187,392,5,1.0
187,33,30,1.0
187,99,31,1.0
187,81,32,1.0
187,123,33,1.0
187,129,34,1.0
187,387,35,1.0
187,393,34,1.0
192,2,5,1.0
192,4,5,1.0
192,10,5,1.0
192,12,6,1.0
192,34,6,1.0
192,36,6,1.0
192,42,6,1.0
192,44,7,1.0
192,130,7,1.0
192,132,7,1.0
192,6,4,1.0
192,8,4,1.0
192,14,5,1.0
192,16,5,1.0
192,38,5,1.0
192,40,5,1.0
192,46,6,1.0
192,48,6,1.0
192,134,6,1.0
192,136,6,1.0
192,18,3,1.0
192,20,4,1.0
192,26,4,1.0
192,28,4,1.0
192,50,4,1.0
192,52,5,1.0
192,58,5,1.0
192,60,5,1.0
192,146,5,1.0
192,148,5,1.0
192,22,3,1.0
192,24,3,1.0
192,30,3,1.0
192,32,4,1.0
192,54,4,1.0
192,56,4,1.0
192,62,4,1.0
192,64,4,1.0
192,150,5,1.0
192,152,5,1.0
192,66,2,1.0
192,68,3,1.0
192,74,3,1.0
192,76,3,1.0
192,98,3,1.0
192,100,3,1.0
192,106,4,1.0
192,108,4,1.0
192,194,4,1.0
192,196,4,1.0
192,70,2,1.0
192,72,2,1.0
192,78,2,1.0
192,80,2,1.0
192,102,3,1.0
192,104,3,1.0
192,110,3,1.0
192,112,3,1.0
192,198,3,1.0
192,200,3,1.0
192,82,2,1.0
192,84,2,1.0
192,90,2,1.0
192,92,2,1.0
192,114,2,1.0
192,116,2,1.0
192,122,2,1.0
192,124,3,1.0
192,210,3,1.0
192,212,3,1.0
192,86,1,1.0
192,88,1,1.0
192,94,1,1.0
192,96,2,1.0
192,118,2,1.0
192,120,2,1.0
192,126,2,1.0
192,128,2,1.0
192,214,2,1.0
192,216,2,1.0
192,268,1,1.0
192,290,1,1.0
192,292,1,1.0
192,298,1,1.0
192,300,2,1.0
192,386,2,1.0
192,388,2,1.0
192,304,1,1.0
192,390,1,1.0
192,392,1,1.0
192,3,34,1.0
192,9,33,1.0
192,27,33,1.0
192,33,33,1.0
192,99,32,1.0
192,81,32,1.0
192,123,31,1.0
192,129,31,1.0
192,387,31,1.0
192,393,30,1.0
195,2,2,1.0
195,4,2,1.0
195,10,3,1.0
195,12,3,1.0
195,34,4,1.0
195,36,4,1.0
195,42,5,1.0
195,44,5,1.0
195,130,6,1.0
195,132,6,1.0
195,6,2,1.0
195,8,2,1.0
195,14,2,1.0
195,16,3,1.0
195,38,3,1.0
195,40,4,1.0
195,46,4,1.0
195,48,5,1.0
195,134,5,1.0
195,136,6,1.0
195,18,1,1.0
195,20,2,1.0
195,26,2,1.0
195,28,3,1.0
195,50,3,1.0
195,52,4,1.0
195,58,4,1.0
195,60,5,1.0
195,146,5,1.0
195,148,5,1.0
195,22,1,1.0
195,24,2,1.0
195,30,2,1.0
195,32,2,1.0
195,54,3,1.0
195,56,3,1.0
195,62,4,1.0
195,64,4,1.0
195,150,5,1.0
195,152,5,1.0
195,66,1,1.0
195,68,1,1.0
195,74,2,1.0
195,76,2,1.0
195,98,3,1.0
195,100,3,1.0
195,106,3,1.0
195,108,4,1.0
195,194,4,1.0
195,196,5,1.0
195,72,1,1.0
195,78,2,1.0
195,80,2,1.0
195,102,2,1.0
195,104,3,1.0
195,110,3,1.0
195,112,3,1.0
195,198,4,1.0
195,200,4,1.0
195,84,1,1.0
195,90,1,1.0
195,92,2,1.0
195,114,2,1.0
195,116,2,1.0
195,122,3,1.0
195,124,3,1.0
195,210,4,1.0
195,212,4,1.0
195,94,1,1.0
195,96,1,1.0
195,118,2,1.0
195,120,2,1.0
195,126,3,1.0
195,128,3,1.0
195,214,4,1.0
195,216,4,1.0
195,268,1,1.0
195,290,2,1.0
195,292,2,1.0
195,298,2,1.0
195,300,3,1.0
195,386,3,1.0
195,388,4,1.0
195,272,1,1.0
195,294,1,1.0
195,296,2,1.0
195,302,2,1.0
195,304,3,1.0
195,390,3,1.0
195,392,4,1.0
195,3,31,1.0
195,9,31,1.0
195,27,31,1.0
195,33,31,1.0
195,99,32,1.0
195,81,32,1.0
195,123,32,1.0
195,129,32,1.0
195,387,32,1.0
195,393,33,1.0
196,2,2,1.0
196,4,2,1.0
196,10,2,1.0
196,12,2,1.0
